algorithm,run_id,max_fitness,execution_time,score,converged,generations,timeout_reached
,convergence_threshold,crossover_rate,max_iters,mem_size,mutation_rate,pop_size
SGA,0,0.015100,2.286513,0.006604,false,1000,false,0.95,0.75,1000,160,0.001,50
SGA,1,0.007419,2.335795,0.003176,false,1000,false,0.95,0.75,1000,160,0.001,50
SGA,2,0.006682,2.365192,0.002825,false,1000,false,0.95,0.75,1000,160,0.001,50
SGA,3,0.014192,2.341314,0.006062,false,1000,false,0.95,0.75,1000,160,0.001,50
SGA,4,0.001863,2.416664,0.000771,false,1000,false,0.95,0.75,1000,160,0.001,50
SGA,0,0.001007,2.371916,0.000425,false,1000,false,0.95,0.75,1000,160,0.05,50
SGA,1,0.000802,2.341783,0.000342,false,1000,false,0.95,0.75,1000,160,0.05,50
SGA,2,0.000926,2.356999,0.000393,false,1000,false,0.95,0.75,1000,160,0.05,50
SGA,3,0.001099,2.363025,0.000465,false,1000,false,0.95,0.75,1000,160,0.05,50
SGA,4,0.001248,2.363393,0.000528,false,1000,false,0.95,0.75,1000,160,0.05,50
SGA,0,0.000306,2.338460,0.000131,false,1000,false,0.95,0.75,1000,160,0.1,50
SGA,1,0.000314,2.342279,0.000134,false,1000,false,0.95,0.75,1000,160,0.1,50
SGA,2,0.000640,2.338435,0.000274,false,1000,false,0.95,0.75,1000,160,0.1,50
SGA,3,0.000840,2.334736,0.000360,false,1000,false,0.95,0.75,1000,160,0.1,50
SGA,4,0.000238,2.288996,0.000104,false,1000,false,0.95,0.75,1000,160,0.1,50
SGA,0,0.000188,2.298095,0.000082,false,1000,false,0.95,0.75,1000,160,0.15,50
SGA,1,0.000177,2.346206,0.000076,false,1000,false,0.95,0.75,1000,160,0.15,50
SGA,2,0.000036,2.340388,0.000015,false,1000,false,0.95,0.75,1000,160,0.15,50
SGA,3,0.000166,2.342383,0.000071,false,1000,false,0.95,0.75,1000,160,0.15,50
SGA,4,0.000199,2.330059,0.000085,false,1000,false,0.95,0.75,1000,160,0.15,50
SGA,0,0.000097,2.288768,0.000042,false,1000,false,0.95,0.75,1000,160,0.2,50
SGA,1,0.000414,2.286400,0.000181,false,1000,false,0.95,0.75,1000,160,0.2,50
SGA,2,0.000365,2.406023,0.000152,false,1000,false,0.95,0.75,1000,160,0.2,50
SGA,3,0.000121,2.406941,0.000050,false,1000,false,0.95,0.75,1000,160,0.2,50
SGA,4,0.000163,2.366190,0.000069,false,1000,false,0.95,0.75,1000,160,0.2,50
SGA,0,0.013599,7.462083,0.001822,false,1000,false,0.95,0.75,1000,160,0.001,162
SGA,1,0.024067,7.637956,0.003151,false,1000,false,0.95,0.75,1000,160,0.001,162
SGA,2,0.027253,7.632260,0.003571,false,1000,false,0.95,0.75,1000,160,0.001,162
SGA,3,0.040008,7.622555,0.005249,false,1000,false,0.95,0.75,1000,160,0.001,162
SGA,4,0.027848,7.493359,0.003716,false,1000,false,0.95,0.75,1000,160,0.001,162
SGA,0,0.003971,7.502884,0.000529,false,1000,false,0.95,0.75,1000,160,0.05,162
SGA,1,0.001782,7.519994,0.000237,false,1000,false,0.95,0.75,1000,160,0.05,162
SGA,2,0.001141,7.713983,0.000148,false,1000,false,0.95,0.75,1000,160,0.05,162
SGA,3,0.000915,7.744525,0.000118,false,1000,false,0.95,0.75,1000,160,0.05,162
SGA,4,0.001158,7.722494,0.000150,false,1000,false,0.95,0.75,1000,160,0.05,162
SGA,0,0.000513,7.984593,0.000064,false,1000,false,0.95,0.75,1000,160,0.1,162
SGA,1,0.000259,8.115701,0.000032,false,1000,false,0.95,0.75,1000,160,0.1,162
SGA,2,0.000367,7.829177,0.000047,false,1000,false,0.95,0.75,1000,160,0.1,162
SGA,3,0.000311,7.902566,0.000039,false,1000,false,0.95,0.75,1000,160,0.1,162
SGA,4,0.000802,7.737993,0.000104,false,1000,false,0.95,0.75,1000,160,0.1,162
SGA,0,0.000349,7.775600,0.000045,false,1000,false,0.95,0.75,1000,160,0.15,162
SGA,1,0.000152,7.823944,0.000019,false,1000,false,0.95,0.75,1000,160,0.15,162
SGA,2,0.000677,7.860907,0.000086,false,1000,false,0.95,0.75,1000,160,0.15,162
SGA,3,0.000427,7.801265,0.000055,false,1000,false,0.95,0.75,1000,160,0.15,162
SGA,4,0.000154,7.932212,0.000019,false,1000,false,0.95,0.75,1000,160,0.15,162
SGA,0,0.000275,7.786613,0.000035,false,1000,false,0.95,0.75,1000,160,0.2,162
SGA,1,0.000121,7.567736,0.000016,false,1000,false,0.95,0.75,1000,160,0.2,162
SGA,2,0.000055,8.025496,0.000007,false,1000,false,0.95,0.75,1000,160,0.2,162
SGA,3,0.000261,8.487686,0.000031,false,1000,false,0.95,0.75,1000,160,0.2,162
SGA,4,0.000109,8.223718,0.000013,false,1000,false,0.95,0.75,1000,160,0.2,162
SGA,0,0.024141,13.656462,0.001768,false,1000,false,0.95,0.75,1000,160,0.001,275
SGA,1,0.027407,13.042864,0.002101,false,1000,false,0.95,0.75,1000,160,0.001,275
SGA,2,0.013697,13.404993,0.001022,false,1000,false,0.95,0.75,1000,160,0.001,275
SGA,3,0.025415,13.331466,0.001906,false,1000,false,0.95,0.75,1000,160,0.001,275
SGA,4,0.030298,13.416695,0.002258,false,1000,false,0.95,0.75,1000,160,0.001,275
SGA,0,0.005815,13.975045,0.000416,false,1000,false,0.95,0.75,1000,160,0.05,275
SGA,1,0.002384,13.435740,0.000177,false,1000,false,0.95,0.75,1000,160,0.05,275
SGA,2,0.001679,13.368902,0.000126,false,1000,false,0.95,0.75,1000,160,0.05,275
SGA,3,0.002913,13.710467,0.000212,false,1000,false,0.95,0.75,1000,160,0.05,275
SGA,4,0.004137,14.192448,0.000291,false,1000,false,0.95,0.75,1000,160,0.05,275
SGA,0,0.000648,14.221868,0.000046,false,1000,false,0.95,0.75,1000,160,0.1,275
SGA,1,0.000764,13.560433,0.000056,false,1000,false,0.95,0.75,1000,160,0.1,275
SGA,2,0.000307,13.430767,0.000023,false,1000,false,0.95,0.75,1000,160,0.1,275
SGA,3,0.000633,12.988721,0.000049,false,1000,false,0.95,0.75,1000,160,0.1,275
SGA,4,0.000765,13.214070,0.000058,false,1000,false,0.95,0.75,1000,160,0.1,275
SGA,0,0.000512,13.160437,0.000039,false,1000,false,0.95,0.75,1000,160,0.15,275
SGA,1,0.000226,13.356368,0.000017,false,1000,false,0.95,0.75,1000,160,0.15,275
SGA,2,0.000208,13.308329,0.000016,false,1000,false,0.95,0.75,1000,160,0.15,275
SGA,3,0.000393,13.545658,0.000029,false,1000,false,0.95,0.75,1000,160,0.15,275
SGA,4,0.000426,12.987234,0.000033,false,1000,false,0.95,0.75,1000,160,0.15,275
SGA,0,0.000172,13.735827,0.000012,false,1000,false,0.95,0.75,1000,160,0.2,275
SGA,1,0.000266,13.831169,0.000019,false,1000,false,0.95,0.75,1000,160,0.2,275
SGA,2,0.000133,13.926126,0.000010,false,1000,false,0.95,0.75,1000,160,0.2,275
SGA,3,0.000128,13.854772,0.000009,false,1000,false,0.95,0.75,1000,160,0.2,275
SGA,4,0.000283,12.796506,0.000022,false,1000,false,0.95,0.75,1000,160,0.2,275
SGA,0,0.078245,18.119499,0.004318,false,1000,false,0.95,0.75,1000,160,0.001,387
SGA,1,0.021656,18.317389,0.001182,false,1000,false,0.95,0.75,1000,160,0.001,387
SGA,2,0.130744,19.346191,0.006758,false,1000,false,0.95,0.75,1000,160,0.001,387
SGA,3,0.093660,19.433254,0.004820,false,1000,false,0.95,0.75,1000,160,0.001,387
SGA,4,0.012342,19.259486,0.000641,false,1000,false,0.95,0.75,1000,160,0.001,387
SGA,0,0.002082,18.612152,0.000112,false,1000,false,0.95,0.75,1000,160,0.05,387
SGA,1,0.002388,19.185413,0.000124,false,1000,false,0.95,0.75,1000,160,0.05,387
SGA,2,0.001465,19.084281,0.000077,false,1000,false,0.95,0.75,1000,160,0.05,387
SGA,3,0.001788,18.518690,0.000097,false,1000,false,0.95,0.75,1000,160,0.05,387
SGA,4,0.002358,18.539001,0.000127,false,1000,false,0.95,0.75,1000,160,0.05,387
SGA,0,0.000415,18.879717,0.000022,false,1000,false,0.95,0.75,1000,160,0.1,387
SGA,1,0.000523,18.297603,0.000029,false,1000,false,0.95,0.75,1000,160,0.1,387
SGA,2,0.000534,17.793708,0.000030,false,1000,false,0.95,0.75,1000,160,0.1,387
SGA,3,0.000461,17.699179,0.000026,false,1000,false,0.95,0.75,1000,160,0.1,387
SGA,4,0.000670,17.594917,0.000038,false,1000,false,0.95,0.75,1000,160,0.1,387
SGA,0,0.000243,18.078804,0.000013,false,1000,false,0.95,0.75,1000,160,0.15,387
SGA,1,0.000283,18.141110,0.000016,false,1000,false,0.95,0.75,1000,160,0.15,387
SGA,2,0.000250,17.597785,0.000014,false,1000,false,0.95,0.75,1000,160,0.15,387
SGA,3,0.000637,17.620460,0.000036,false,1000,false,0.95,0.75,1000,160,0.15,387
SGA,4,0.000558,17.663138,0.000032,false,1000,false,0.95,0.75,1000,160,0.15,387
SGA,0,0.000216,18.357954,0.000012,false,1000,false,0.95,0.75,1000,160,0.2,387
SGA,1,0.000452,18.739655,0.000024,false,1000,false,0.95,0.75,1000,160,0.2,387
SGA,2,0.000091,19.042354,0.000005,false,1000,false,0.95,0.75,1000,160,0.2,387
SGA,3,0.000315,18.536470,0.000017,false,1000,false,0.95,0.75,1000,160,0.2,387
SGA,4,0.000158,18.711005,0.000008,false,1000,false,0.95,0.75,1000,160,0.2,387
SGA,0,0.019346,23.919601,0.000809,false,1000,false,0.95,0.75,1000,160,0.001,500
SGA,1,0.125694,23.979076,0.005242,false,1000,false,0.95,0.75,1000,160,0.001,500
SGA,2,0.150735,23.807804,0.006331,false,1000,false,0.95,0.75,1000,160,0.001,500
SGA,3,0.021716,23.886600,0.000909,false,1000,false,0.95,0.75,1000,160,0.001,500
SGA,4,0.025686,24.008576,0.001070,false,1000,false,0.95,0.75,1000,160,0.001,500
SGA,0,0.004251,23.890742,0.000178,false,1000,false,0.95,0.75,1000,160,0.05,500
SGA,1,0.002230,23.854139,0.000093,false,1000,false,0.95,0.75,1000,160,0.05,500
SGA,2,0.002872,24.533279,0.000117,false,1000,false,0.95,0.75,1000,160,0.05,500
SGA,3,0.004779,24.554761,0.000195,false,1000,false,0.95,0.75,1000,160,0.05,500
SGA,4,0.006380,24.434004,0.000261,false,1000,false,0.95,0.75,1000,160,0.05,500
SGA,0,0.000442,23.857680,0.000019,false,1000,false,0.95,0.75,1000,160,0.1,500
SGA,1,0.000993,23.881086,0.000042,false,1000,false,0.95,0.75,1000,160,0.1,500
SGA,2,0.000841,23.848608,0.000035,false,1000,false,0.95,0.75,1000,160,0.1,500
SGA,3,0.001406,24.050926,0.000058,false,1000,false,0.95,0.75,1000,160,0.1,500
SGA,4,0.000787,23.804691,0.000033,false,1000,false,0.95,0.75,1000,160,0.1,500
SGA,0,0.000258,23.899886,0.000011,false,1000,false,0.95,0.75,1000,160,0.15,500
SGA,1,0.000289,24.578526,0.000012,false,1000,false,0.95,0.75,1000,160,0.15,500
SGA,2,0.000403,23.906006,0.000017,false,1000,false,0.95,0.75,1000,160,0.15,500
SGA,3,0.000398,23.890588,0.000017,false,1000,false,0.95,0.75,1000,160,0.15,500
SGA,4,0.000274,24.048015,0.000011,false,1000,false,0.95,0.75,1000,160,0.15,500
SGA,0,0.000308,24.235133,0.000013,false,1000,false,0.95,0.75,1000,160,0.2,500
SGA,1,0.000275,23.771880,0.000012,false,1000,false,0.95,0.75,1000,160,0.2,500
SGA,2,0.000188,24.471006,0.000008,false,1000,false,0.95,0.75,1000,160,0.2,500
SGA,3,0.000155,24.731533,0.000006,false,1000,false,0.95,0.75,1000,160,0.2,500
SGA,4,0.000226,24.017855,0.000009,false,1000,false,0.95,0.75,1000,160,0.2,500
ES,0,0.136064,0.357603,0.380489,false,1000,false,0,0,0,10,0,0
ES,1,0.250568,0.357725,0.700448,false,1000,false,0,0,0,10,0,0
ES,2,0.249018,0.357550,0.696457,false,1000,false,0,0,0,10,0,0
ES,3,0.209594,0.362181,0.578698,false,1000,false,0,0,0,10,0,0
ES,4,0.161527,0.347457,0.464883,false,1000,false,0,0,0,10,0,0
ES,0,0.165528,0.355981,0.464992,false,1000,false,0,0,0,10,0,0
ES,1,0.233935,0.356778,0.655688,false,1000,false,0,0,0,10,0,0
ES,2,0.144161,0.357900,0.402795,false,1000,false,0,0,0,10,0,0
ES,3,0.197611,0.359108,0.550282,false,1000,false,0,0,0,10,0,0
ES,4,0.309379,0.351785,0.879454,false,1000,false,0,0,0,10,0,0
ES,0,0.247269,0.356510,0.693581,false,1000,false,0,0,0,10,0,0
ES,1,0.208684,0.355749,0.586604,false,1000,false,0,0,0,10,0,0
ES,2,0.204043,0.358869,0.568574,false,1000,false,0,0,0,10,0,0
ES,3,0.212569,0.357935,0.593877,false,1000,false,0,0,0,10,0,0
ES,4,0.234706,0.359033,0.653718,false,1000,false,0,0,0,10,0,0
ES,0,0.132060,0.353447,0.373633,false,1000,false,0,0,0,10,0,0
ES,1,0.238476,0.347678,0.685911,false,1000,false,0,0,0,10,0,0
ES,2,0.624274,0.346408,1.802137,false,1000,false,0,0,0,10,0,0
ES,3,0.217084,0.357067,0.607964,false,1000,false,0,0,0,10,0,0
ES,4,0.203435,0.357937,0.568353,false,1000,false,0,0,0,10,0,0
ES,0,0.141954,0.358156,0.396348,false,1000,false,0,0,0,10,0,0
ES,1,0.247289,0.356010,0.694613,false,1000,false,0,0,0,10,0,0
ES,2,0.825618,0.357121,2.311874,false,1000,false,0,0,0,10,0,0
ES,3,0.212949,0.357467,0.595716,false,1000,false,0,0,0,10,0,0
ES,4,0.132734,0.359938,0.368769,false,1000,false,0,0,0,10,0,0
ES,0,0.375509,2.478923,0.151481,false,1000,false,0,0,0,10,0,0
ES,1,0.397954,2.538309,0.156779,false,1000,false,0,0,0,10,0,0
ES,2,0.295141,2.480134,0.119002,false,1000,false,0,0,0,10,0,0
ES,3,0.348160,2.480940,0.140334,false,1000,false,0,0,0,10,0,0
ES,4,0.405540,2.533904,0.160046,false,1000,false,0,0,0,10,0,0
ES,0,0.488223,2.529195,0.193035,false,1000,false,0,0,0,10,0,0
ES,1,0.289367,2.543637,0.113761,false,1000,false,0,0,0,10,0,0
ES,2,0.296580,2.542634,0.116643,false,1000,false,0,0,0,10,0,0
ES,3,0.300338,2.569885,0.116868,false,1000,false,0,0,0,10,0,0
ES,4,0.270438,2.505280,0.107947,false,1000,false,0,0,0,10,0,0
ES,0,0.286175,2.564150,0.111606,false,1000,false,0,0,0,10,0,0
ES,1,0.359266,2.513308,0.142945,false,1000,false,0,0,0,10,0,0
ES,2,0.262703,2.570416,0.102202,false,1000,false,0,0,0,10,0,0
ES,3,0.385128,2.507099,0.153615,false,1000,false,0,0,0,10,0,0
ES,4,0.584154,2.561273,0.228072,false,1000,false,0,0,0,10,0,0
ES,0,0.295490,2.536638,0.116489,false,1000,false,0,0,0,10,0,0
ES,1,0.295226,2.482524,0.118922,false,1000,false,0,0,0,10,0,0
ES,2,0.397910,2.469815,0.161109,false,1000,false,0,0,0,10,0,0
ES,3,0.296727,2.539944,0.116824,false,1000,false,0,0,0,10,0,0
ES,4,0.500765,2.562303,0.195435,false,1000,false,0,0,0,10,0,0
ES,0,0.563323,2.573553,0.218889,false,1000,false,0,0,0,10,0,0
ES,1,0.117645,2.576613,0.045659,false,1000,false,0,0,0,10,0,0
ES,2,0.349926,2.583948,0.135423,false,1000,false,0,0,0,10,0,0
ES,3,0.148737,2.559778,0.058105,false,1000,false,0,0,0,10,0,0
ES,4,0.307059,2.579738,0.119027,false,1000,false,0,0,0,10,0,0
ES,0,0.438005,6.646967,0.065896,false,1000,false,0,0,0,10,0,0
ES,1,0.393841,6.467819,0.060892,false,1000,false,0,0,0,10,0,0
ES,2,0.289672,6.680585,0.043360,false,1000,false,0,0,0,10,0,0
ES,3,0.013635,6.616915,0.002061,false,1000,false,0,0,0,10,0,0
ES,4,0.338357,6.655345,0.050840,false,1000,false,0,0,0,10,0,0
ES,0,0.358862,6.657010,0.053907,false,1000,false,0,0,0,10,0,0
ES,1,0.141257,6.467762,0.021840,false,1000,false,0,0,0,10,0,0
ES,2,0.264307,6.656370,0.039707,false,1000,false,0,0,0,10,0,0
ES,3,0.644715,6.728462,0.095819,false,1000,false,0,0,0,10,0,0
ES,4,0.385654,6.722839,0.057365,false,1000,false,0,0,0,10,0,0
ES,0,0.154601,6.509470,0.023750,false,1000,false,0,0,0,10,0,0
ES,1,0.296398,6.655592,0.044534,false,1000,false,0,0,0,10,0,0
ES,2,0.268663,6.862891,0.039147,false,1000,false,0,0,0,10,0,0
ES,3,0.652593,6.729970,0.096968,false,1000,false,0,0,0,10,0,0
ES,4,0.412895,6.667548,0.061926,false,1000,false,0,0,0,10,0,0
ES,0,0.348173,6.637571,0.052455,false,1000,false,0,0,0,10,0,0
ES,1,0.342091,6.657867,0.051382,false,1000,false,0,0,0,10,0,0
ES,2,0.182779,6.717403,0.027210,false,1000,false,0,0,0,10,0,0
ES,3,0.331456,6.749652,0.049107,false,1000,false,0,0,0,10,0,0
ES,4,0.326357,6.734599,0.048460,false,1000,false,0,0,0,10,0,0
ES,0,0.294064,6.677098,0.044041,false,1000,false,0,0,0,10,0,0
ES,1,0.356792,6.474590,0.055106,false,1000,false,0,0,0,10,0,0
ES,2,0.352745,6.632497,0.053184,false,1000,false,0,0,0,10,0,0
ES,3,0.415260,6.616283,0.062763,false,1000,false,0,0,0,10,0,0
ES,4,0.143357,6.717100,0.021342,false,1000,false,0,0,0,10,0,0
ES,0,0.386950,12.786054,0.030263,false,1000,false,0,0,0,10,0,0
ES,1,0.398329,12.347785,0.032259,false,1000,false,0,0,0,10,0,0
ES,2,0.529494,12.957509,0.040864,false,1000,false,0,0,0,10,0,0
ES,3,0.013502,12.682395,0.001065,false,1000,false,0,0,0,10,0,0
ES,4,0.493289,12.739969,0.038720,false,1000,false,0,0,0,10,0,0
ES,0,0.153817,12.725749,0.012087,false,1000,false,0,0,0,10,0,0
ES,1,0.171763,12.301231,0.013963,false,1000,false,0,0,0,10,0,0
ES,2,0.391455,12.646087,0.030955,false,1000,false,0,0,0,10,0,0
ES,3,0.430884,12.449333,0.034611,false,1000,false,0,0,0,10,0,0
ES,4,0.532616,12.694050,0.041958,false,1000,false,0,0,0,10,0,0
ES,0,0.360339,12.305659,0.029282,false,1000,false,0,0,0,10,0,0
ES,1,0.348422,12.117046,0.028755,false,1000,false,0,0,0,10,0,0
ES,2,0.484280,12.576255,0.038507,false,1000,false,0,0,0,10,0,0
ES,3,0.463248,13.021171,0.035577,false,1000,false,0,0,0,10,0,0
ES,4,0.329253,13.046546,0.025237,false,1000,false,0,0,0,10,0,0
ES,0,0.371345,12.382679,0.029989,false,1000,false,0,0,0,10,0,0
ES,1,0.667255,12.458762,0.053557,false,1000,false,0,0,0,10,0,0
ES,2,0.328355,12.378732,0.026526,false,1000,false,0,0,0,10,0,0
ES,3,0.414224,12.680980,0.032665,false,1000,false,0,0,0,10,0,0
ES,4,0.352324,12.675192,0.027796,false,1000,false,0,0,0,10,0,0
ES,0,0.362646,12.738929,0.028468,false,1000,false,0,0,0,10,0,0
ES,1,0.408702,12.340143,0.033120,false,1000,false,0,0,0,10,0,0
ES,2,0.457567,12.643709,0.036189,false,1000,false,0,0,0,10,0,0
ES,3,0.347895,12.648829,0.027504,false,1000,false,0,0,0,10,0,0
ES,4,0.567479,12.682742,0.044744,false,1000,false,0,0,0,10,0,0
ES,0,0.178324,20.431818,0.008728,false,1000,false,0,0,0,10,0,0
ES,1,0.424944,20.717515,0.020511,false,1000,false,0,0,0,10,0,0
ES,2,0.127423,20.531555,0.006206,false,1000,false,0,0,0,10,0,0
ES,3,0.457055,19.682309,0.023222,false,1000,false,0,0,0,10,0,0
ES,4,0.429080,19.978042,0.021478,false,1000,false,0,0,0,10,0,0
ES,0,0.482156,20.381190,0.023657,false,1000,false,0,0,0,10,0,0
ES,1,0.366296,20.700670,0.017695,false,1000,false,0,0,0,10,0,0
ES,2,0.451481,19.905285,0.022681,false,1000,false,0,0,0,10,0,0
ES,3,0.423403,20.387718,0.020768,false,1000,false,0,0,0,10,0,0
ES,4,0.486234,20.177001,0.024098,false,1000,false,0,0,0,10,0,0
ES,0,0.188903,19.283336,0.009796,false,1000,false,0,0,0,10,0,0
ES,1,0.492149,21.310578,0.023094,false,1000,false,0,0,0,10,0,0
ES,2,0.635860,20.970297,0.030322,false,1000,false,0,0,0,10,0,0
ES,3,0.346380,21.889414,0.015824,false,1000,false,0,0,0,10,0,0
ES,4,0.465771,20.832371,0.022358,false,1000,false,0,0,0,10,0,0
ES,0,0.433853,22.108500,0.019624,false,1000,false,0,0,0,10,0,0
ES,1,0.670633,22.223233,0.030177,false,1000,false,0,0,0,10,0,0
ES,2,0.517243,22.069614,0.023437,false,1000,false,0,0,0,10,0,0
ES,3,0.487971,21.946384,0.022235,false,1000,false,0,0,0,10,0,0
ES,4,0.442243,21.905921,0.020188,false,1000,false,0,0,0,10,0,0
ES,0,0.355871,22.132855,0.016079,false,1000,false,0,0,0,10,0,0
ES,1,0.324935,22.157610,0.014665,false,1000,false,0,0,0,10,0,0
ES,2,0.394300,21.636998,0.018223,false,1000,false,0,0,0,10,0,0
ES,3,0.371649,21.054897,0.017651,false,1000,false,0,0,0,10,0,0
ES,4,0.530776,21.612239,0.024559,false,1000,false,0,0,0,10,0,0
